"Mouse_ID","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","IL.17A","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","WL_max","origin","current_infection","immunization","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF","GAPDH","PPIB","pc1","pc2","pc3","pc4","pc5","residuals_pc1_pc2"
"LM0396","E10","UNI","E64","SCHUNT_SCHUNT","E10bLCS",19.85,19.59,101.327207759061,1.05,8,"challenge",2,1,0,1,1,4,10000,"uninfected_ferrisi",FALSE,-7.84326230718987,NA,NA,NA,NA,20.3076169343576,21.4859629714972,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,352500,96.2736089841756,"challenge","F0 M. m. domesticus","uninfected","E_ferrisi",3.7263910158244,"Lab","uninfected","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.6460561328529,-12.3878932218048,-15.0353861534447,-16.4321348644922,-17.3286049266888,-12.5613709844537,-13.7539680961078,-16.4961063448694,-15.8563091395054,-15.5567641609343,-15.1415869623201,-14.5291738549242,-13.655615741906,-15.1624821213753,-21.0679860048767,-15.040905259169,-16.6657480770833,-13.4335198325484,-13.3795941112581,-14.3518067588756,-14.5988568113161,2.55205247606989,0.329783571306308,2.13460203476138,0.423412540354258,-0.684498260424353,-6.69663565297975
"LM0397","E10","UNI","E64","PWD_PWD","E10bIFF",20.45,20.16,101.438492063492,1.11,8,"challenge",29,15,20,18,1,82,205000,"uninfected_ferrisi",TRUE,-3.42760413700507,NA,NA,NA,NA,22.5199104232965,23.1465038992734,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,802500,88.9384920634921,"challenge","F0 M. m. musculus","uninfected","E_ferrisi",11.0615079365079,"Lab","E_ferrisi","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.9365778906761,-17.4871337049569,-18.9886070535712,-17.6469638398601,-17.9813756939787,-15.1731292134013,-15.8302062254084,-18.0369056049092,-15.3793874161095,-15.6760304533739,-14.7197436155191,-15.1323689776995,-13.8884965830138,-21.0373482565741,-16.6003925141691,-16.8074495609258,-16.1049469891909,-19.3376151443184,-15.1894052040344,-14.5980190990193,-16.1882549932675,0.222828333852428,-0.228556415386544,2.34250296774523,-0.811693047819012,0.330683299598277,0.977884846743104
"LM0398","E10","UNI","E88","SCHUNT_SCHUNT","E10bQSC.1",18.48,18.42,100.325732899023,0.9,8,"challenge",102,100,91,105,1,398,995000,"uninfected_falciformis",TRUE,1.13600476452995,NA,NA,NA,NA,23.9657052189971,26.5018419034423,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,995000,100,"challenge","F0 M. m. domesticus","uninfected","E_falciformis",0,"Lab","E_falciformis","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.8830056313138,-16.87757909295,-13.7250613574467,-18.2476276506659,-20.1617577305688,-17.247278844275,-13.3795941112581,-15.6334094896341,-15.4222748302052,-20.6877678040613,-15.6079704184148,-16.3835157247022,-14.356209318679,-20.0504310031221,-18.5063549703938,-17.9342493346517,-15.4019236552188,-16.7902717303018,-17.1921478886554,-14.3985731840694,-15.9978915361862,0.480007481277049,0.353078794173358,0.633940273111607,-1.14895150880508,-1.24171297832311,-9.40286015217069
"LM0399","E10","UNI","E88","PWD_PWD","E10bPSW",14.35,17.67,81.2110922467459,0.26,8,"challenge",37,31,36,36,1,140,350000,"uninfected_falciformis",TRUE,2.31556690199715,NA,NA,NA,NA,20.3880931190145,20.5890234160455,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,350000,81.2110922467459,"challenge","F0 M. m. musculus","uninfected","E_falciformis",18.7889077532541,"Lab","E_falciformis","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.6631061832249,-13.4264654804563,-11.4464685561339,-15.925830444044,-15.6494929808294,-14.7949383216857,-10.2722089198793,-10.9467271926939,-15.2463920672791,-16.5815397268531,-16.9692301410281,-17.0632246493898,-14.5578447068015,-12.0009339584313,-11.2511653563103,-13.4173965245986,-17.8946920799634,-14.5224551303897,-12.2578563354003,-16.834452849138,-13.5077254948183,4.63165517810474,0.0826756787025093,0.327728912111596,-0.387971266410994,0.5218090458344,7.03296692247508
"LM0400","E11","E64","E64","SCHUNT_SCHUNT","E11bIJQ",18.36,18.05,101.717451523546,NA,8,"challenge",0,0,0,0,1,0,0,"ferrisi_ferrisi",TRUE,-4.81833506876557,NA,NA,NA,NA,26.4514637910226,23.3410723798787,"mLN",55.9,6.21,26.4,17.5,5.01,44.1,1.47,29.7,14.4,14.4,29.1,2.87,23.5,NA,NA,NA,NA,NA,"b",8,0,95.2908587257618,"challenge","F0 M. m. domesticus","E_ferrisi","E_ferrisi",4.70914127423821,"Lab","E_ferrisi","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.128607125025,-15.533938008258,-21.6463761930536,-18.9701651180217,-19.492585592958,-13.7106465271548,-16.1271470009825,-17.5123679291246,-14.3119781251425,-18.0727617793082,-14.0912721148193,-14.5970739250867,-13.3010115264922,-16.526180865371,-17.9094122655635,-16.759438392118,-14.3119781251425,-17.9346265272568,-17.2523629119252,-13.1415571141928,-17.0573520146725,-0.13316919700282,1.12598150209896,2.47363455471146,-1.29720107415165,-0.140641939796415,-3.33376347400919
"LM0401","E11","UNI","UNI","SCHUNT_SCHUNT","E11bAHY",18.28,18.68,97.8586723768737,NA,8,"challenge",0,0,0,0,1,0,0,"uninfected",FALSE,NA,NA,NA,NA,NA,23.7237939583306,22.9897241869547,"mLN",61.4,4.1,21.4,15.5,1.46,33.8,0.99,17,16.4,4.37,11.6,0.34,16.2,NA,NA,NA,NA,NA,"b",8,0,97.5910064239829,"challenge","F0 M. m. domesticus","uninfected","uninfected",2.4089935760171,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.1908696844222,-12.6452609694911,-19.2282987936435,-19.7716390339466,-19.7334029647133,-15.4589783043474,-23.5640147672461,-20.6363945524811,-15.514146703006,-17.0493057704943,-15.4216023653365,-14.7958520563584,-13.8106904429126,-18.7426505129575,-19.8681572834564,-16.5477906532154,-15.4562812635112,-18.9972314754039,-19.1358732562831,-14.3112983531486,-18.5688746961623,-1.53692064822433,0.21089855775457,2.89082492353656,-0.989567483955262,-0.140945103302849,-6.22854581259101
"LM0402","E11","UNI","E64","SCHUNT_SCHUNT","E11bDLP",17.35,20.23,85.7637172516065,NA,8,"challenge",4,1,0,2,1,7,17500,"uninfected_ferrisi",TRUE,-5.8576836446198,NA,NA,NA,NA,24.4747781114609,24.1184333664661,"mLN",47.2,5.66,30.2,18.5,6.8,63.4,1.52,47.9,15.6,11.2,38.9,2.84,18.2,NA,NA,NA,NA,NA,"b",8,307500,83.6875926841325,"challenge","F0 M. m. domesticus","uninfected","E_ferrisi",16.3124073158675,"Lab","E_ferrisi","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.9447484527845,-15.1545160173991,-13.4915756039088,-17.6197875196961,-18.8717410290211,-13.4997455487218,-13.9846060774557,-17.0707195068311,-15.1231874363681,-19.5892972209414,-15.1993413807545,-16.1844007490676,-13.8321692917735,-14.1390965351177,-23.4127457189388,-16.119913095292,-14.0691590608017,-16.3135013834387,-14.9829990152496,-13.896572002843,-15.695502122701,1.0219293729696,1.07339029786105,1.41874542507437,-0.00856963580895549,-1.70975701717143,7.64608777797248
"LM0404","E11","E64","E64","PWD_PWD","E11bBSZ",17.81,18.15,98.1267217630854,NA,8,"challenge",0,0,0,0,1,0,0,"ferrisi_ferrisi",TRUE,-0.895232759794368,NA,NA,NA,NA,25.6951007141575,23.9590684638416,"mLN",48.2,12.4,17.9,7.52,3.99,52.9,2.2,36.6,26.1,14,38.1,1.67,21.1,NA,NA,NA,NA,NA,"b",8,222500,88.2644628099173,"challenge","F0 M. m. musculus","E_ferrisi","E_ferrisi",11.7355371900827,"Lab","E_ferrisi","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.5967873984761,-13.4877282614761,-15.2687109372148,-18.8218976811972,-21.4915296336482,-14.2751808528626,-16.203571856431,-18.820436109134,-14.1163120039259,-18.3093718080133,-17.5001582340266,-17.8896758717897,-14.80588338407,-20.5369881880589,-15.654814113229,-16.1012201394561,-13.4441270986878,-17.9561448337175,-18.1062962184754,-13.6769398546624,-16.9930435634893,-0.173439002370624,0.873563361888227,1.2874702695633,-1.6616309621277,-0.295403058094205,3.36317819044428
"LM0406","E11","UNI","E88","SCHUNT_SCHUNT","E11bDMR",14.4,18.7,77.0053475935829,0.61,7,"challenge",3,1,0,0,1,4,10000,"uninfected_falciformis",TRUE,3.83399124815707,NA,NA,NA,NA,19.813103411933,27.4549178903211,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,122500,77.0053475935829,"challenge","F0 M. m. domesticus","uninfected","E_falciformis",22.9946524064171,"Lab","E_falciformis","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.7092469334064,-17.0631819678593,-12.7888428807993,-17.4444290099856,-16.6719854787032,-20.5557574147672,-13.1988839590935,-15.8719985169493,-19.9027447333587,-18.0501100246853,-19.8043285234705,-19.2750246754133,-15.3383518443518,-17.173900874627,-16.1708000622951,-19.3156681735211,-19.215339100066,-16.3341183164335,-15.3091805444214,-18.8509779673518,-16.4413378782741,1.32113256319421,-2.52780948843575,-0.93649793570719,-0.647899217134108,-0.419402495583309,9.21146592252819
"LM0407","E11","UNI","E64","SCHUNT_SCHUNT","E11bAOS",24.89,25.05,99.3612774451098,NA,8,"challenge",0,0,0,0,1,0,0,"uninfected_ferrisi",TRUE,-9.65220398233476,NA,NA,NA,NA,25.2442327564817,26.253627689928,"mLN",50.1,7.08,22.2,14.2,4.95,59.5,1.07,23.7,13.8,11.2,43,2.24,35.6,NA,NA,NA,NA,NA,"b",8,82500,92.0159680638723,"challenge","F0 M. m. domesticus","uninfected","E_ferrisi",7.98403193612771,"Lab","E_ferrisi","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.8905697787347,-15.3206345056301,-21.8667303873296,-22.0410736302434,-22.2835711849585,-20.6876460477318,-16.2777847737197,-18.9363306010972,-17.3300512598349,-17.6090416035003,-17.6955716553821,-17.4030222855146,-14.8669186944813,-22.897512643039,-16.3765580746644,-18.6737031918981,-15.4222748302052,-26.5026783369395,-22.9588164249305,-15.8448051703931,-17.5721914734985,-2.75694852071956,-1.33640471513557,1.22165934434676,-3.11621758546078,0.253314255937044,-2.20900698951338
"LM0408","E11","E64","E88","PWD_PWD","E11bINQ",12.76,16.4,77.8048780487805,NA,8,"challenge",6,3,6,9,1,24,60000,"ferrisi_falciformis",TRUE,6.61128322944637,NA,NA,NA,NA,24.0426916309452,24.2616236007376,"mLN",41.9,11.9,22.2,5.66,4.86,55.8,1.26,26.5,27.9,13.3,54.1,1.85,12.2,NA,NA,NA,NA,NA,"b",8,1447500,77.8048780487805,"challenge","F0 M. m. musculus","E_ferrisi","E_falciformis",22.1951219512195,"Lab","E_falciformis","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.2282840436871,-15.0266652238218,-17.7668004238291,-16.9090619824907,-17.7904922017096,-14.0069630695177,-12.860641954638,-15.1778182401994,-13.8796657712574,-17.9663439262529,-13.8921683008362,-14.4200405864889,-13.4884960238241,-20.4228002463301,-16.1223166933489,-13.9588143718674,-13.5641751209523,-15.5736346740433,-13.5012881257145,-13.0232171881466,-15.8126707484666,1.86999148545149,1.41771390294777,2.13616026434561,-0.83241020774442,0.324171582610972,13.6000317726187
"LM0410","E11","E64","E64","PWD_PWD","E11bOTY",17.93,17.01,105.408583186361,NA,8,"challenge",2,0,1,3,1,6,15000,"ferrisi_ferrisi",TRUE,-8.52642175811008,NA,NA,NA,NA,22.0418787368533,22.7729369815517,"mLN",46.8,10.9,24.1,5.86,4.2,66.3,1.52,48,28.4,13.9,41.8,2.6,23.5,NA,NA,NA,NA,NA,"b",8,17500,89.0064667842446,"challenge","F0 M. m. musculus","E_ferrisi","E_ferrisi",10.9935332157554,"Lab","E_ferrisi","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.8672549864234,-15.3419021781146,-16.5846420338126,-16.5083921916733,-17.8835931987661,-14.8404443029995,-13.2358648586647,-17.3894812396322,-16.1049469891909,-17.4571032164933,-17.1560394039133,-17.611444718164,-14.5412354100681,-14.5879214052225,-23.5354846018681,-12.5984995225639,-14.8330455778255,-14.7072177544092,-14.1762146960418,-16.2778310289012,-14.3771490279223,1.64193754328612,0.25531815195318,0.596254446706108,0.282240971362747,-0.858559105519343,0.90161005201259
"LM0411","E11","E64","E88","PWD_PWD","E11bBNU",13.74,16.5,83.2727272727273,NA,8,"challenge",17,15,19,11,1,62,155000,"ferrisi_falciformis",TRUE,3.58310722268937,NA,NA,NA,NA,23.4884383276173,23.0918154260893,"mLN",41.6,12.9,23,6.09,3.8,56.5,2.16,35.9,25.2,10.7,44.3,2.05,15.1,NA,NA,NA,NA,NA,"b",8,155000,83.2727272727273,"challenge","F0 M. m. musculus","E_ferrisi","E_falciformis",16.7272727272727,"Lab","E_falciformis","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.4974114592656,-16.5715023458875,-18.8689267914092,-16.7180932684273,-17.8346009103207,-16.728840443245,-13.1571394400725,-14.4983306218526,-14.2891603622293,-16.6301444577924,-14.4957163011685,-14.8948664339349,-14.0577977293346,-21.0373482565741,-13.6110146103129,-14.6258533312396,-14.2529505163628,-15.8350021820164,-13.8337195383868,-13.8325005773512,-15.4796438632479,1.70459431514617,0.794439023780726,1.57972147970492,-1.06621063048386,0.865896106812048,7.35014094899396
"LM0412","E11","UNI","E64","SCHUNT_SCHUNT","E11bEFU",21.91,28.05,78.1105169340463,NA,8,"challenge",0,1,1,4,1,6,15000,"uninfected_ferrisi",TRUE,5.36599735143947,NA,NA,NA,NA,27.5504239419987,24.4853217738845,"mLN",44.3,6.69,40.9,11,6.35,71.9,1.47,56.2,13.9,20.9,52.2,2.92,31.4,NA,NA,NA,NA,NA,"b",8,72500,78.1105169340463,"challenge","F0 M. m. domesticus","uninfected","E_ferrisi",21.8894830659537,"Lab","E_ferrisi","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.8011976944329,-22.8983918430734,-14.2076999312529,-19.0386981394804,-17.5408044134895,-18.1881007956269,-14.3272628870961,-17.5604159736282,-17.8946920799634,-16.936799233319,-17.8926328251433,-17.436254412457,-14.7081670183622,-20.2061134900353,-18.5474434012934,-18.2911496492291,-17.0304283475587,-18.7261750027797,-16.7917809878338,-17.3267959421871,-17.7558360830689,-0.0825593943486014,-1.97611686516506,0.497242504784847,-0.821225262412197,-1.16686912975598,9.5376352801614
"LM0413","E11","E64","UNI","SCHUNT_SCHUNT","E11bPWY",19.51,20.37,95.7781050564556,NA,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",TRUE,-7.9430189889161,NA,NA,NA,NA,NA,26.973596807483,"mLN",32.6,3.81,43.2,13.5,4.17,53.8,4.81,11.1,14.4,12.1,28.8,1.96,25.1,NA,NA,NA,NA,NA,"b",8,0,95.7781050564556,"challenge","F0 M. m. domesticus","E_ferrisi","uninfected",4.2218949435444,"Lab","E_falciformis","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.6998742616191,-19.1080420139651,-19.0245989750612,-22.4954008677563,-22.5311437680955,-22.367781527477,-18.8239827210636,-21.3099287591288,-17.9224101697515,-18.0973690231,-17.5887667640142,-17.1196622498289,-14.7868825626685,-18.0978866390969,-25.4061050813308,-17.2868546705097,-17.3909709477092,-19.2781219674388,-22.3426123925234,-16.3441908620864,-18.8904645829189,-2.61367589724804,-1.57649366406357,0.264242954426914,-1.67489099044702,-2.2700078936365,-6.37108484094276
"LM0417","E11","E64","E88","SCHUNT_SCHUNT","E11bAEM",18.72,24.85,75.3319919517103,NA,8,"challenge",1,2,1,0,1,4,10000,"ferrisi_falciformis",TRUE,4.8236460523187,NA,NA,NA,NA,22.5961786933667,23.1621685462072,"mLN",43.4,5.48,24.9,13.1,5.66,62.7,1.32,36.1,14.5,18.6,40.2,1.89,16.7,NA,NA,NA,NA,NA,"b",8,132500,75.3319919517103,"challenge","F0 M. m. domesticus","E_ferrisi","E_falciformis",24.6680080482897,"Lab","E_falciformis","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.952195568066,-14.4494925024678,-12.3926359656104,-16.2930698444621,-17.4445031303948,-13.4361479245043,-11.9101858738528,-14.6076467673841,-14.4623513839226,-18.758439410055,-15.748823987173,-15.6657047554686,-14.2251206043691,-17.3818520666407,-13.9091699323757,-17.4076848743387,-14.1901178121975,-13.7008756009997,-12.9764738449539,-13.979387421261,-14.066727185865,2.57904302817403,1.10675483628616,1.28641161676264,-0.530091811333731,-0.214441332120776,15.3053128506766
"LM0420","E11","E88","E88","SCHUNT_SCHUNT","E11bABD",17.16,19,90.3157894736842,NA,8,"challenge",0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,-0.231707159876766,NA,NA,NA,NA,21.5404608196474,23.5739391432787,"mLN",46.3,8.69,32.7,13.3,9.29,51.8,1.28,27.1,13.9,19.4,32.9,6.73,28.3,NA,NA,NA,NA,NA,"b",8,10000,90.3157894736842,"challenge","F0 M. m. domesticus","E_falciformis","E_falciformis",9.68421052631579,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.6151841053912,-14.4740162899667,-13.7949265907331,-16.6619092961674,-17.9603474242188,-14.7171284850458,-10.5242208836706,-14.5768325268685,-15.6285040916821,-18.2560766948023,-15.1609069646475,-15.3410237490346,-13.9740472664187,-16.109021827907,-16.7834362945237,-14.5648303002572,-14.974003837672,-14.1702705754685,-13.0196777687425,-15.1507593351332,-14.3465206534786,2.84883720031426,0.86017365208727,1.07273345074033,-0.412243998456357,-0.575788588726337,-0.1477208440823
