"Mouse_ID","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","PPIB","IL.17A","GAPDH","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IL.10","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF"
"AA0094",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.635772891352,NA,2.77363255558549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3047,52.9936,2016,"m",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0.04,"2016-09-26",33,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Alice","April2018",2,1,1,5,3,3,1,4,2.5,0.1,250000,8,"DyM",16.76,81,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,83,"2016-09-25",NA,NA,NA,0,0,NA,NA,NA,0,8,0,0,NA,NA,NA,NA,5.42913205202737,4.91369134895729,5.05831813624671,6.5100229934711,0.875318655566371,0.552905359399688,4.98815691216011,8.32830678869731,4.19825189910804,5.82694090169487,5.67487870043662,6.27906699761804,6.56033265588748,11.4985234151649,1.53275181400448,-1.42121859120288,5.97534412834031,5.7178781838938,5.30073855591278,4.79445141104975
"AA0099",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78765513276837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.0819,52.0311,2016,"d",NA,"m",NA,NA,"d","d","d","100","100","100","100","100","80","mm","dd","dd","dd","dd","mm",11,0.294117647,"2016-09-26",42,81,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",17.583,78,NA,26,TRUE,NA,NA,NA,137,0.064,0.07,84,"2016-09-25",NA,NA,NA,1123,32.58,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,8.31538295268777,4.27538328466129,7.43615839165258,10.8715527757971,8.28014318237437,4.50219390060735,9.26613725687879,8.69636224521332,5.58300485096784,7.1075409805239,6.27027259153907,6.58239662535723,0.675992969602328,6.71798268794916,7.4079771355907,6.53527892665108,6.08806796757825,7.80054141647929,5.55159663412153
"AA0101",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8018520527989,NA,3.56303988835771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.4639,51.8625,2016,"d","d","d","d","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",14,0,"2016-09-26",39,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",16.541,84,NA,19,TRUE,NA,NA,NA,95,0.072,0.076,91,"2016-09-25",NA,NA,NA,7901,29.7,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,1.64302884902259,2.51648959456531,4.03113669295903,4.65838196129982,-0.111729979025409,2.70444661115271,4.62693455407463,4.24923574480813,-0.177445809795742,5.92107305160398,6.58175623273694,6.39207911505973,6.6077585686275,11.7048387969534,1.7878491731794,1.54877176443414,6.89262109931259,5.40962162459149,4.6615344773681,7.08409981912167
"AA0105",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.90140403986068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.7336,52.9783,2016,"m",NA,"mm","mm",NA,"dm","dm","mm","100","95","125","120","70/100","80","mm","mm","mm","mm","dm","mm",12,0.869565217,"2016-09-26",27,0,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.274,82,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,72,"2016-09-25",NA,NA,NA,0,0,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,NA,9.32597727256138,5.8947714575065,2.91103394534939,11.0913781239779,8.8312373149115,3.62526450237929,2.1868656489208,9.05415661953943,5.55245462890905,7.23739242856711,6.50800121848215,6.90919704438202,0.93268148123224,3.58485155415267,3.08092395288061,8.71340275315533,5.94235417419626,2.72913231028397,4.16262144351424
"AA0106",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05925380818886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.7336,52.9783,2016,"d","m","m","m",NA,"m","d","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.894736842,"2016-09-26",36,43,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",14.14,76,NA,17,TRUE,NA,NA,NA,126,0.05,0.054,66,"2016-09-25",NA,NA,NA,17247,28.54729681,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,-2.05452026981904,0.984794265374784,3.71198109957829,0.29087753442834,-3.18521831888004,2.617953495469,4.60009606157708,-4.16507478301049,5.94565998434324,-3.29286510802121,-5.62298640343177,-6.15716214031798,-0.28298055285638,2.92144892238435,7.21692163112709,2.77886937640705,6.91912900956864,-0.812201429686247,-0.804742284028379
"AA0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8913248632523,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.895,52.9581,2016,"d","m","m","m",NA,"d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.894736842,"2016-09-27",7,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",4.11,46,NA,NA,FALSE,NA,NA,NA,2,0.004,0.003,49,"2016-09-26",NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,10.8060252083511,-0.6974085780484,7.50734312956142,4.61999241380821,4.28996372788288,4.6277387952695,5.24755935178352,7.17385250959502,2.41431145541165,6.56194598005037,-3.06047105504817,5.61081155831233,-0.366368087433441,6.36378213950156,2.61416988575279,5.08435358687763,6.15744797255881,5.65721650838607,5.14948147418349,11.3728636197668
"AA0113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.442073574844,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.84,52.2678,2016,"d","m","d","m",NA,"d","d","d","94","100","100","100","70/100","100","dd","dd","dd","dd","dm","dd",13,0.157894737,"2016-09-27",0.03,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",9.768,64,NA,3,FALSE,NA,NA,NA,NA,0.018,0.017,76,"2016-09-26",NA,NA,NA,0,0,NA,NA,NA,0,28,0,0,NA,NA,NA,NA,-0.780564788443318,3.845269750125,4.45621608136502,-0.233518031384186,-2.41852493089312,-0.308431983662601,4.86517240459512,7.46310262234542,2.35222815715725,5.92272356497717,-0.786650565020068,6.35474862933748,5.90577069538793,11.2581161108132,0.563492944151189,0.79494272125573,5.08335983485697,6.11950171106444,-0.184850444102807,1.29726480699456
"AA0115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42509528030398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.7336,52.9783,2016,"m","m","m","m",NA,"d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.947368421,"2016-09-27",17,0,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",10.31,70,NA,11,FALSE,NA,NA,NA,8,0.049,0.046,67,"2016-09-25",NA,NA,NA,0,0,NA,NA,NA,9,0,0,0,NA,NA,NA,NA,NA,-1.43571660274522,4.7756945111757,3.78685479813789,11.2103791007749,0.764379108722578,6.10500583011737,2.8731748128343,-3.35461068589708,6.22432813682041,6.05632749915911,6.94784682508637,7.18647863494025,-1.69008007251576,3.08485532300447,5.68397563312011,6.31447390501365,6.83849695153366,2.91668920992207,3.88774396140424
"AA0120",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4923866048713,NA,4.04657668947775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.895,52.9581,2016,"d",NA,"mm","mm",NA,"dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",12,0.869565217,"2016-09-27",42,0,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,26,"Alice","April2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.73,84,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,74,"2016-09-26",NA,NA,NA,5761,30.16631861,NA,NA,NA,0,117,0,0,NA,NA,NA,NA,2.79116875753433,2.90685486624685,6.06372667378297,2.68476617308866,-3.39499791586227,5.27973750677685,5.96729009779967,4.49470095993487,3.8024976502644,5.71081244278737,6.75592975818548,6.36879647543666,6.63232404052458,11.7110976366694,3.03670647619754,4.44332426040258,6.20972903802929,5.90500998954143,2.47044728242484,4.92007718647271
"AA0121",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2909425478347,NA,3.72466248404156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.895,52.9581,2016,NA,NA,NA,NA,NA,"dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",9,0.888888889,"2016-09-27",43,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0,"mus",21.55,94,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,71,"2016-09-26",NA,NA,NA,3040,31.11,NA,NA,NA,0,51,0,0,NA,NA,NA,NA,2.61420782778744,2.24491328670326,5.77419357573708,5.21605731102977,0.0152233665380415,0.230648304193959,5.61184977870568,4.84060936250427,1.86145670748101,5.87413085802568,5.66481149851879,6.52035644121004,6.66671709631819,11.7225579707162,2.07538660838663,1.86539814899109,6.6996342600296,6.04441999231644,3.07350823602575,5.21854245218362
"AA0123",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0465038184558,NA,4.25195632956761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3047,52.9936,2016,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"2016-09-27",48,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",16.351,80,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,81,"2016-09-26",NA,NA,NA,0,0,NA,NA,NA,0,2,0,0,NA,NA,NA,NA,6.02341687360089,3.12463721491101,5.03896187002723,1.51289847501632,2.99688043027939,6.26955403066751,3.35679323132443,5.14865283422053,6.24524122400906,5.55266384114388,7.05700892404924,5.72460747303831,6.10499249561192,11.2484200213091,2.7518984673485,4.94274518010934,6.22383636659819,5.42510054850889,5.2617022915021,5.85840120214447
"AA0128",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.02234153901925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.1869,53.0386,2016,"d","d","d",NA,"d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"2016-09-27",17,0,NA,NA,3,0,NA,NA,NA,NA,TRUE,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",10.008,67,NA,11,TRUE,NA,NA,NA,24,0.047,0.051,60,"2016-09-26",NA,NA,NA,0,0,NA,NA,NA,0,5,0,0,NA,NA,NA,NA,NA,2.94890470832845,5.00869236812447,3.45947645773676,10.0386094765015,5.86629058541315,3.12969833359668,3.40630278000447,7.1890022494577,5.38336452531642,7.22392324981448,5.65803690781725,6.22962033236458,0.620043743015909,3.72647912781304,7.23180485180118,6.64340883746023,5.67862974525683,5.51961865901444,0.877117479746108
"AA0129",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33027320166033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.2567,53.0322,2016,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100",NA,"100","100","dd","dd","dd",NA,"dd","dd",12,0,"2016-09-28",47,0,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",21.588,86,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,89,"2016-09-26",NA,NA,NA,0,0,NA,NA,NA,80,0,0,0,NA,NA,NA,NA,NA,-2.34802891612707,5.31749349367125,5.20558158122504,11.1648791554458,-4.18370347514957,5.13373958868726,6.50041459091625,0.720933665125475,6.34756351208593,-2.71036709304264,6.60325410950721,5.21542477429775,3.37229812752199,4.54044912279652,6.53726715764266,7.11006289386318,6.75346180382821,7.04306717609142,4.09160219765969
"AA0130",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.90631131563775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.5878,52.1583,2016,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"2016-09-28",21,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",12.38,72,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,75,"2016-09-26",NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.50131310938065,5.31147457147808,5.67231286530457,11.3382195680923,8.42359105263315,5.15748476193027,5.50482556949187,8.439696506649,5.71313333841792,7.29310109974728,6.30894870056711,6.67687333212967,3.04444353815371,4.99458010566914,7.87970499187108,7.74860641966204,5.92663129492843,6.86061012398065,5.31349890838281
"AA0153",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7925920280065,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.81,51.8978,2016,"d",NA,"mm","dd","dd","dd","dd","dd","100","100","100","100","100","100","mm","dd","dd","dd","dd","dd",13,0.16,"2016-09-29",31,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",13.03,75,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,75,"2016-09-28",NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,6.28418063298228,2.913870301394,5.33536711120302,7.27900826245361,2.75157808259878,0.523799832335198,4.40374708715772,9.40382314883632,3.77352441760405,5.84932292798129,3.33483224663673,6.50132641009031,6.25669715925225,11.4282787471139,4.74562375989639,2.24431120753403,10.222019690793,6.00423680715181,6.84014379748489,5.29016427139906
"AA0165",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4723178736843,NA,3.09706128349577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.847336,51.853542,2016,"m",NA,"mm","dm","dd","dd","dd","dd","94","95","100/125","100/120","90","100","dd","mm","dm","dm","mm","dd",13,0.4,"2016-09-29",27,0,"","",0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",11.39,73,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,81,"2016-09-28",NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,6.97198397561335,2.22755785047177,4.51032239908089,-0.483030120995316,0.201834006090149,1.38623446713407,5.22870000247479,7.47426007008209,3.73186738229012,5.9503596798895,6.2763496817232,6.34645666141537,6.55959891565448,11.9471554259742,4.58593902614946,3.0156311030538,7.05843652842594,6.01442537698272,4.08510287318956,5.06667971438353
"AA0167",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.784459591561,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.847336,51.853542,2016,"m",NA,"mm","dm","dd","dd","dd","mm","94","95/100","100","120","90","80","dd","dm","dd","mm","mm","mm",13,0.52,"2016-09-29",38,0,"","",0,0,NA,NA,NA,NA,NA,NA,0,"Alice","April2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",18.09,89,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,81,"2016-09-28",NA,NA,NA,5227,30.31,NA,NA,NA,0,28,0,0,NA,NA,NA,NA,7.02494251052898,2.9291233956699,4.46189735604662,6.29990250364108,2.67336182111568,0.0944840048328999,5.69539334770272,8.97632504114192,3.70652707109735,6.01652747502561,-2.22901769176057,6.50922094693299,6.29177839306409,11.3974659105564,0.593629702833592,5.90322268066843,6.77991892043105,6.1199942305346,7.80054141647929,6.06055521063476
"AA0168",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8520133150518,NA,3.74423223513142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.847336,51.853542,2016,"d",NA,"mm","mm","dd","mm","dd","mm","94","95/100","100","120","70","100","dd","dm","dd","mm","mm","dd",13,0.52,"2016-09-29",0.05,0,"","",0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",11.83,70,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,75,"2016-09-28",NA,NA,NA,0,0,NA,NA,NA,0,18,0,0,NA,NA,NA,NA,6.0736783172694,5.13534349149562,4.12586130692794,6.19652917063213,1.170206688385,-0.706058280838882,1.05596896304944,9.07860435870524,1.51100559520137,5.80023482783876,4.98439405791865,6.39346484589439,6.6451186422819,11.6746857121811,4.8661041391046,5.90322268066843,7.71311914422868,6.1587408688107,5.01751981298251,4.58410184854608
"AA0169",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2121081598927,NA,9.95960628413582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.847336,51.853542,2016,"",NA,"","","","d","","","100","100","100","100","90/100","100","mm","dd","dd","dd","dm","dd",7,0.2307692308,"2016-09-29",33,0,"","",0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0,"mus",17.1,81,NA,18,FALSE,NA,NA,NA,68,0.064,0.068,80,"2016-09-28",NA,NA,NA,8454,29.6,NA,NA,NA,0,4,0,0,NA,NA,NA,NA,6.6839102955071,4.83023109523052,9.02759713231304,10.1308817643182,2.2742355645058,0.0715730650753201,10.0333880852951,8.31644592725384,2.37472602167537,6.13857648070309,3.28762871251935,-0.255982737706413,-1.75989713132812,5.87922421251018,4.99458010566914,8.35255256607305,2.77886937640705,3.6446314877217,6.36212934917251,2.77766846935338
"AA0171",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81564086668596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.847336,51.853542,2016,"m",NA,"m","m","d","m","d","m","100","95/100","100","100/120","70/90","80","mm","dm","dd","dm","mm","mm",14,0.7,"2016-09-30",0.04,0,"m","m",0,0,NA,NA,NA,NA,TRUE,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",20.567,84,NA,24,FALSE,NA,NA,NA,122,0.075,0.077,90,"2016-09-28",NA,NA,NA,0,0,NA,NA,NA,0,2,0,1,NA,NA,NA,NA,NA,1.21971732957056,3.93883054941778,3.86106206636187,11.4686702291122,-4.03366515813004,7.30513791122851,4.52766383046578,-2.69808339656469,6.66738805314415,-4.15789640990291,7.31596336658587,6.68048572238799,1.28594264822292,4.39081000986805,1.15123677238409,3.48867826907874,6.97796365544887,6.39889186057085,3.40631610639352
"AA0173",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.245258874369,NA,4.52328573242977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.0358,53.02,2016,"d","m","m","m","m","d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",14,0.9,"2016-09-30",0.09,0,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,0,"Alice","April2018",5,6,7,7,7,6,10,8,7,0.1,233333.333333333,8,"mus",17.61,83,NA,16,TRUE,NA,NA,NA,111,0.07,0.067,70,"2016-09-28",NA,NA,NA,41,37.46772839,NA,NA,NA,66,0,0,1,NA,NA,NA,NA,1.75711879763965,2.00785369324217,3.30838849300399,6.30745737973408,-0.317199028446968,7.73272598973617,4.87414473538229,5.84898939759449,5.91403358309752,5.88286987923194,6.746895003689,6.60007767968807,6.94993951977801,11.7175641562611,0.433264012950261,2.9578068339537,7.79259190517646,6.17837834058215,0.143478197269463,5.18253381872143
