"Mouse_ID","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","PPIB.x","IL.17A","GAPDH.x","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","WL_max","origin","current_infection","immunization","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF","GAPDH.y","PPIB.y"
"AA0785",NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-8.90666666666667,NA,NA,NA,NA,NA,18.2201306348409,NA,4.38037452149345,NA,52.6,6.21,NA,8.55,1.91,NA,1.03,NA,19.2,8.64,NA,0.52,4.53,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.59694444,53.22861111,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",12,0.7826086957,"16/09/19",0.05,0,NA,NA,0,0,"Lichtenhain 3","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.55,86.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6,"15/09/19",NA,32.1866666666667,23.28,NA,NA,NA,NA,NA,0,94,0,0,NA,29.4747477333916,FALSE,"Fec:FALSE Tissue:TRUE",-16.8431694992084,-21.1848367188508,-22.3064137251646,-8.94360445302072,-10.0343447379102,-22.9969174738175,-19.8621446347985,-10.2812997230881,-9.85128361387527,-15.6512390847903,-8.61645798094071,-8.60418678485152,-25.0094423649535,-22.5449221705303,-21.4946440110085,-9.70824472701638,-10.6163815377695,-23.4884240267685,-21.7281551711253,-4.38037452149345,-18.2201306348409
"AA0786",NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-11.4966666666667,NA,NA,NA,NA,NA,NA,NA,3.34777793544384,NA,34.6,9.82,NA,6.94,1.88,NA,1.31,NA,29.2,2.91,NA,0.94,1.01,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.6069,53.1928,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","100",NA,"mm","mm","mm","mm","dd",12,0.7826086957,"16/09/19",0.0283,0,NA,NA,0,0,"Burstr. 4","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",19.32,95.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.4,"15/09/19",NA,33.2466666666667,21.75,0,0,331.1,NA,NA,0,18,0,0,NA,32.7036826340474,FALSE,"Fec:FALSE Tissue:FALSE",-21.9670675850545,-18.2157330842165,-23.98996037588,-22.0668567552065,-8.09846624963549,-19.9203250295581,-22.6109207731708,-8.90704324012416,-8.11150419518868,-12.8453288710023,-6.49540044312406,-6.81201907630071,-11.8131577081902,-23.6707853356889,-22.183903132031,-7.42423864996116,-9.55606636661777,-23.181803907615,-19.7514159935851,-3.34777793544384,-17.8306690181063
"AA0787",NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-6.72,NA,NA,NA,NA,NA,15.922443541652,NA,5.35647777566115,NA,39.1,7.01,NA,4.88,1.71,NA,1.35,NA,13.4,9.7,NA,0.093,1.76,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.6069,53.1928,2019,"d","m","m","m",NA,"d","d",NA,NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",11,0.8125,"16/09/19",0.0328,0,NA,NA,0,0,"Burstr. 4","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.66,86.5,NA,0.0179,NA,NA,NA,NA,NA,0.0916,0.0922,76.7,"15/09/19",NA,30.7866666666667,24.0666666666667,NA,NA,NA,NA,NA,0,0,0,0,NA,33.2813021855124,FALSE,"Fec:FALSE Tissue:TRUE",-17.4846008185451,-23.3198780418719,-23.2414132731656,-10.2789128484495,-11.5461691811523,-23.6192383309022,-17.324270127459,-12.9605973330149,-11.4266959802252,-17.766453177313,-9.73072981980702,-10.300225324556,-19.1368859874656,-24.5655511581234,-22.0521387349011,-11.0266009223967,-11.5292279735944,-20.0641707376891,-20.4802482943051,-5.35647777566115,-15.922443541652
"AA0788",NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-7.27,NA,NA,NA,NA,NA,18.2989061019704,NA,6.95857943021163,NA,47.7,6.19,NA,3.36,1.33,NA,0.65,NA,22.6,4.42,NA,0.15,3.79,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.59694444,53.22861111,2019,"d",NA,"m","m","m","d","m","m",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",12,0.7647058824,"16/09/19",0.0405,0,NA,NA,0,0,"Lichtenhain 3","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.47,86.7,NA,0.017,NA,NA,NA,NA,NA,0.0679,0.067,70.3,"15/09/19",NA,30.55,23.28,0,0,951.7,NA,NA,0,52,0,0,NA,31.8481098492267,FALSE,"Fec:FALSE Tissue:TRUE",-15.744876088029,-22.2247256695376,-23.5470706335483,-11.3457064059107,-11.8995790843379,-21.0934361011934,-19.8737164253375,-13.2203723541944,-11.8829904550474,-18.4604731869387,-10.7751696559788,-10.5741883200197,-19.7905618728604,-24.0976603700796,-22.9761978194372,-11.7529398945408,-12.9561870358853,-22.497334917209,-20.3638469153191,-6.95857943021163,-18.2989061019704
"AA0789",NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-11.0733333333333,NA,NA,NA,NA,NA,14.4670142719905,NA,5.68943035160179,NA,40.4,8.65,NA,1.54,3.75,NA,0.6,NA,21.3,11.4,NA,0.24,8.29,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.6478,53.1869,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",12,0.8695652174,"16/09/19",0.0392,0,NA,NA,0,0,"Herzfelderstr. 12","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.62,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.8,"15/09/19",NA,33.9333333333333,22.86,0,0,186.7,NA,NA,0,0,0,0,NA,35.1494689495464,FALSE,"Fec:FALSE Tissue:TRUE",-21.1563335617899,-22.0805853530341,-23.967824075974,-11.0317710802599,-12.2350284355841,-23.5076406806019,-21.4103250244725,-15.5601044565447,-11.8444549558312,-18.3759138029077,-10.5224025338643,-10.7737910775495,-18.2072437406845,-23.6384741746499,-23.0637528651766,-10.8954095032258,-12.3139145718196,-19.2287973219824,-23.3263182313189,-5.68943035160179,-14.4670142719905
"AA0790",NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4,4.77,NA,6.95,3.4,NA,1.65,NA,16.7,13.8,NA,0.59,3.64,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.59694444,53.22861111,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",12,0.7826086957,"16/09/19",0.0624,0,NA,NA,0,0,"Lichtenhain 3","pregnant",3,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",13.75,76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1,"15/09/19",NA,NA,NA,0,0,567,NA,NA,0,0,0,0,NA,29.8832395686024,FALSE,"Fec:FALSE Tissue:NA",-3.13938262269383,-22.939614495442,-21.5404732053546,-10.8579304029711,-18.0620382171665,-25.7431066638781,-14.616362170518,-8.7692830794773,-10.2749032877533,-27.7179109160663,-10.2847202231371,-12.9495350044347,-18.3918374115293,-20.1989193422692,-23.7478112268243,-3.43734604783167,-8.84274605050699,-15.733709874571,-22.1580756743007,-3.06003337238544,-9.85543376624711
"AA0791",NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-2.99,NA,NA,NA,NA,NA,14.456863631858,NA,4.83052792854557,NA,30.4,64.7,NA,90.9,50,NA,66.7,NA,1.79,0,NA,0,0,NA,NA,NA,NA,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.59694444,53.22861111,2019,"d",NA,"m","m",NA,"d","m","m",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",11,0.75,"16/09/19",0.0291,0,NA,NA,0,0,"Lichtenhain 3","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",12.14,77.2,NA,0.017,NA,NA,NA,NA,NA,0.0625,0.0594,65.9,"15/09/19",NA,29.0233333333333,26.0333333333333,0,0,734.8,NA,NA,0,28,0,0,NA,27.501060562451,FALSE,"Fec:FALSE Tissue:TRUE",-12.7795567447173,-20.3123796291606,-20.0004237640256,-9.78243719490531,-10.1813060067504,-22.1074055350392,-20.9606069992567,-10.6496243504106,-11.0803425169882,-15.8733228452351,-8.82197121664039,-8.9974609313097,-18.3777617167022,-20.8512443885599,-22.3390763561608,-9.84252566106124,-11.6783654789895,-18.3501077336523,-19.8335699177252,-4.83052792854557,-14.456863631858
"AA0792",NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,4.04333333333334,NA,NA,NA,NA,NA,13.6744780380059,NA,4.211360137584,NA,34.9,7.94,NA,2.48,7.69,NA,0.66,NA,16.4,14.2,NA,0,0.91,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.59694444,53.22861111,2019,"d","m","m","m","m",NA,"m",NA,NA,"95","125","120","90/100","80",NA,"mm","mm","mm","dm","mm",11,0.875,"16/09/19",0.01,0,NA,NA,0,0,"Lichtenhain 3","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",6.46,61.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6,"15/09/19",NA,20.7,24.7433333333333,NA,NA,NA,NA,NA,0,57,0,0,NA,17.0843358776484,FALSE,"Fec:FALSE Tissue:TRUE",-11.3117644367481,-19.362480771059,-23.7294855437642,-8.69180599294943,-8.78411247741598,-22.1041794237134,-19.8417721281442,-9.21288919359341,-10.1891448345675,-14.7067630012945,-8.3418259449424,-8.19360226121521,-17.0847380786537,-21.8895491861954,-19.9261094142813,-8.80178834381826,-11.2475176474255,-17.6609876294228,-20.2100843044117,-4.211360137584,-13.6744780380059
"AA0793",NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-8.80833333333334,NA,NA,NA,NA,NA,NA,NA,6.93680511227408,NA,42.4,12.7,NA,2.99,6.86,NA,0.94,NA,24,19.6,NA,1,4.82,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.9533,53.1422,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",12,0.8695652174,"16/09/19",0.0422,0,NA,NA,0,0,"Dorfstr. 28","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",19.83,94.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.8,"15/09/19",NA,31.6633333333333,22.855,10848,29.23189459,729.4,NA,NA,0,19,0,0,NA,30.7702684469196,FALSE,"Fec:FALSE Tissue:FALSE",-18.7535743347396,-22.8854610688281,-22.1205174407185,-16.5383855323887,-12.7288515165651,-20.4224063130134,-19.3833975373584,-13.2376103431389,-11.9758204946336,-18.8680916739308,-11.2854863992521,-11.4133353721063,-12.3789146587061,-23.1479420999382,-27.9718997663104,-11.7461455447409,-13.5710472510768,-18.1269694945224,-20.1689544802124,-6.93680511227408,-14.456863631858
"AA0794",NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-8.11,NA,NA,NA,NA,NA,NA,NA,3.52461221596496,NA,26.6,14,NA,2.24,5.51,NA,0.74,NA,24.2,28.7,NA,0.53,3.95,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.9533,53.1422,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",12,0.8695652174,"16/09/19",0.0357,0,NA,NA,0,0,"Dorfstr. 28","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",12.91,76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2,"15/09/19",NA,35.64,27.53,2919,31.17,214.2,NA,NA,14,19,0,0,NA,30.7702402135229,FALSE,"Fec:FALSE Tissue:FALSE",-25.2715930221327,-20.7936143003494,-21.2066732664554,-19.4188211609067,-11.7848160818439,-20.6329668240621,-20.885244647939,-14.4425922431715,-9.00539142524975,-14.310168880009,-7.0457393063113,-7.18226918119804,-9.21209396475988,-22.8931215536978,-22.8377726454339,-8.25656463206619,-10.0150295180484,-21.6007083526896,-20.2973809109523,-3.52461221596496,-15.922443541652
"AA0795",NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-5.33666666666667,NA,NA,NA,NA,NA,19.0330465744103,NA,6.02959927634465,NA,35,13.7,NA,3.11,4.11,NA,0.89,NA,22.7,7.49,NA,0.32,2.56,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.9533,53.1422,2019,"d","m","m","m",NA,"d","m",NA,NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",11,0.875,"16/09/19",0.0371,0,NA,NA,0,0,"Dorfstr. 28","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",19.56,92.2,NA,0.018,NA,NA,NA,NA,NA,0.0802,0.0846,74.7,"15/09/19",NA,28.0633333333333,22.7266666666667,NA,NA,NA,NA,NA,3,23,0,0,NA,24.0448093828212,FALSE,"Fec:FALSE Tissue:TRUE",-13.8416516369286,-22.8854610688281,-23.0128780582693,-10.8825322554668,-11.5579468272894,-21.6883379407781,-22.4361705778329,-11.483788598543,-12.1570032051476,-17.9863905029651,-10.1620294376475,-10.5592777904909,-20.9355609032443,-22.5068704102833,-25.2936807698411,-10.9398876295266,-13.4435265050154,-21.1614789505714,-21.2330157475191,-6.02959927634465,-19.0330465744103
"AA0796",NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-8.29333333333333,NA,NA,NA,NA,NA,15.5483646951092,NA,4.26344683437033,NA,37.5,11.1,NA,7.82,1.37,NA,0.85,NA,23.7,1.55,NA,0.15,1.38,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.9575,53.1428,2019,"m","m","m","m","m","d","m",NA,NA,"95","125","120","70/100","80",NA,"mm","mm","mm","dm","mm",12,0.8823529412,"16/09/19",0.0159,0,NA,NA,0,0,"Schmiedeberg","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",17.12,86.6,NA,0.0225,NA,NA,NA,NA,NA,0.0806,0.0823,64.2,"15/09/19",NA,31.7766666666667,23.4833333333333,NA,NA,NA,NA,NA,0,30,0,0,NA,33.3477520371565,FALSE,"Fec:FALSE Tissue:TRUE",-12.007836242842,-21.2544087548421,-26.0790348869004,-9.38580429874425,-10.2623004031163,-20.5808531918346,-20.5802305607857,-9.29106844092913,-11.2122242968433,-15.8457043897738,-9.11363132460897,-9.63267616712994,-19.2491245226578,-22.6861532402068,-28.1172470759033,-7.8271432502083,-11.4628379134699,-19.3623037516957,-21.2105579882104,-4.26344683437033,-15.5483646951092
"AA0797",NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-10.7666666666667,NA,NA,NA,NA,NA,NA,NA,3.79409668077245,NA,30.4,11.9,NA,1.57,6.53,NA,0.48,NA,26.2,14.8,NA,0.68,8.87,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.9533,53.1422,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",12,0.8695652174,"16/09/19",0.0425,0,NA,NA,0,0,"Dorfstr. 28","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.57,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.4,"15/09/19",NA,36.0833333333333,25.3166666666667,NA,NA,NA,NA,NA,25,0,0,0,NA,34.0399680091326,FALSE,"Fec:FALSE Tissue:FALSE",-24.5845724537835,-19.8385681741142,-19.8357432351409,-19.0586023060662,-13.4188650629945,-20.0668952418036,-19.0781786303609,-15.3616899528197,-8.46731860087159,-16.6401280041458,-6.03465935595707,-6.62505722656707,-7.47757794612136,-22.5449221705303,-25.4973355843299,-8.08983046449352,-10.574043023198,-20.0979852147151,-20.4020785056927,-3.79409668077245,-14.1094199540657
"AA0798",NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.48,NA,NA,NA,NA,NA,19.6431374434552,NA,3.45927564308609,NA,37.6,8.47,NA,8.18,5.18,NA,1.72,NA,33.4,7.38,NA,0.34,1.75,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.9575,53.1428,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90/100","80",NA,"mm","mm","mm","dm","mm",12,0.8260869565,"16/09/19",0.0293,1,NA,NA,0,0,"Schmiedeberg","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.81,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1,"15/09/19",NA,32.9433333333333,23.4633333333333,NA,NA,NA,NA,NA,0,0,0,0,NA,34.7737870053575,FALSE,"Fec:FALSE Tissue:TRUE",-18.2991053214452,-20.5394850271889,-22.4715220706276,-7.21135286919671,-13.4870259952046,-21.7949305564768,-20.9231370691426,-15.2293821300463,-8.02454533557944,-16.0169944844274,-7.05111495298353,-7.41653158119073,-24.6546243002605,-25.4281541508497,-22.3390763561608,-7.96071274808915,-8.90960175637075,-22.5024084629489,-20.2868764844716,-3.45927564308609,-19.6431374434552
"AA0799",NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4,15.2,NA,4.05,5.96,NA,1.05,NA,27.1,3.27,NA,1.01,4.8,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.9533,53.1422,2019,"d","m","m","m","m","d","m","m",NA,"95","125","120","90/100","80",NA,"mm","mm","mm","dm","mm",13,0.8333333333,"16/09/19",0.0167,0,NA,NA,0,0,"Dorfstr. 28","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",12.32,84,NA,0.0177,NA,NA,NA,NA,NA,0.07,0.0758,76.1,"15/09/19",NA,NA,NA,0,0,643.1,NA,NA,0,69,0,0,NA,NA,NA,NA,-7.89931417222197,-23.4353213482632,-13.6485942914123,-20.8046750723518,-17.29026910536,-24.2895859357276,-13.5635531507795,-12.6253869715262,-12.6062150973323,-24.9283836019405,-11.2998655314732,-11.4644558884333,-10.8584151312411,-27.1294737040266,-25.1022376611852,-9.87702007293123,-14.6987631853117,-19.7525558466374,-20.0006413888909,-7.03473823081391,-13.1292341948172
"AA0800",NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.26666666666667,NA,NA,NA,NA,NA,NA,NA,4.383152308787,NA,46.9,11.8,NA,16.2,2.94,NA,3.26,NA,17.2,5.6,NA,0.15,2.15,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.9575,53.1428,2019,"m","m","m","m","m","m","m",NA,NA,"95","125","120","70/90","80",NA,"mm","mm","mm","mm","mm",12,1,"16/09/19",0.0135,0,NA,NA,0,0,"Schmiedeberg","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",9.58,70.6,NA,0.0084,NA,NA,NA,NA,NA,0.0294,0.0305,56.4,"15/09/19",NA,32.3266666666667,23.06,NA,NA,NA,NA,NA,0,16,0,0,NA,32.3297500579707,FALSE,"Fec:FALSE Tissue:TRUE",-26.3824928325207,-21.0945313368896,-22.8193440030927,-9.98248435294327,-10.5194061197026,-21.8469247847829,-21.3761072498663,-12.1583281258922,-9.97903940709518,-15.8402242873309,-8.05168889598374,-8.22297019168128,-19.396653816866,-24.8175349890723,-22.6726335440824,-12.1325398382988,-10.7618894693172,-21.6303954234683,-21.0442637426058,-4.383152308787,-17.3080360895641
"AA0801",NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-8.79833333333333,NA,NA,NA,NA,NA,NA,NA,4.17066709725125,NA,31.2,12.7,NA,3.76,4.97,NA,0.89,NA,44.4,4.98,NA,0.53,3.54,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.9533,53.1422,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",12,0.7826086957,"16/09/19",0.0782,0,NA,NA,0,0,"Dorfstr. 28","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",20.13,92.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.7,"15/09/19",NA,31.7333333333333,22.935,567,33.59,741.1,NA,NA,0,61,0,0,NA,29.322416721328,FALSE,"Fec:FALSE Tissue:FALSE",-21.2106241498872,-20.0582762429103,-21.1028754609663,-18.4472395391868,-13.7324099484059,-19.6407365600837,-18.0048281349502,-14.515188563711,-8.1408536853113,-17.3923863326616,-6.77712774842296,-7.07828456956708,-8.29581601225695,-23.6732400079053,-26.770483144858,-8.26237632680834,-10.7688646044302,-19.4679901902433,-19.5180221424599,-4.17066709725125,-13.1074411160394
"AA0802",NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-8.84666666666667,NA,NA,NA,NA,NA,NA,NA,4.23062644215092,NA,39,11.8,NA,1.86,2.74,NA,0.33,NA,37.8,2.21,NA,1.03,5.68,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.9533,53.1422,2019,"d",NA,"mm",NA,NA,"dd","mm","mm",NA,"95","125","120","90/100","80",NA,"mm","mm","mm","dm","mm",10,0.7894736842,"16/09/19",0.044,0,NA,NA,0,0,"Dorfstr. 28","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",20.38,95.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15/09/19",NA,32.4666666666667,23.62,NA,NA,NA,NA,NA,15,97,0,0,NA,29.6809962276748,FALSE,"Fec:FALSE Tissue:FALSE",-16.9607538096174,-21.3303919707549,-18.0925123637632,-15.1945511418409,-9.08031148307703,-21.3622624913585,-15.6272545670654,-9.68925163050736,-8.86550954749739,-14.0620222467201,-7.46433033019998,-7.74623839509368,-7.87754098227582,-24.594913479488,-22.3772235550821,-7.15438225754543,-10.4951467912655,-15.7775259595509,-18.9016899173319,-4.23062644215092,-12.0515647752713
